Date,Close,EMA50,EMA200,signalEMA,strategy_ret
2019-02-20,41.06824493408203,39.97571102878265,43.27066902045781,-1,-0.006434912348929123
2019-02-21,40.836692810058594,40.00947502020523,43.24645035169762,-1,0.005638227891040848
2019-02-22,41.29265975952149,40.0597959903745,43.22700964928791,-1,-0.011165618910025543
2019-02-25,41.59345245361328,40.11993938108974,43.21075534883343,-1,-0.007284410736521529
2019-02-26,41.617332458496094,40.178660678242935,43.194900394700724,-1,-0.0005741289427572127
2019-02-27,41.74624252319336,40.24013447608412,43.18048588851657,-1,-0.0030975090685070317
2019-02-28,41.33563995361328,40.28309547520292,43.16212921254739,-1,0.009835677291242573
2019-03-01,41.77011489868164,40.34140996239817,43.14827832385222,-1,-0.010510904042030589
2019-03-04,41.98019409179688,40.40567600668831,43.13665559517505,-1,-0.005029413819541029
2019-03-05,41.90380859375,40.46442630422014,43.12438846083251,-1,0.001819560383161889
2019-03-06,41.662689208984375,40.51141700636776,43.10984418966985,-1,0.005754116221349581
2019-03-07,41.18046188354492,40.537654060374706,43.09064635577806,-1,0.01157456070635654
2019-03-08,41.27832412719727,40.56669994534814,43.07261329877726,-1,-0.0023764241384445217
2019-03-11,42.70831298828125,40.650684770561206,43.06898842006586,-1,-0.03464260944018793
2019-03-12,43.18815994262695,40.750193600838294,43.07017420636,-1,-0.011235446234492352
2019-03-13,43.37914276123047,40.853289646343875,43.073248520338815,-1,-0.004422110570518001
2019-03-14,43.86137390136719,40.97125373477616,43.08109056393114,-1,-0.011116659054122735
2019-03-15,44.431922912597656,41.10696625155347,43.09453168182832,-1,-0.013008005916857135
2019-03-18,44.88550567626953,41.255144268209,43.11235231858893,-1,-0.010208488265613047
2019-03-19,44.52980041503906,41.38356215631999,43.12645627974764,-1,0.007924724381985215
2019-03-20,44.91893005371094,41.52220403464905,43.14429183968758,-1,-0.008738634241451715
2019-03-21,46.57330703735352,41.720286505343346,43.17841139389322,-1,-0.03683028472994332
2019-03-22,45.60884475708008,41.872778985803606,43.20259481044234,-1,0.020708477486898413
2019-03-25,45.057395935058594,41.99766592499007,43.22105054302559,-1,0.012090830735980829
2019-03-26,44.59186553955078,42.09939924320814,43.234690493239775,-1,0.010331941867629979
2019-03-27,44.99293899536133,42.2128713903514,43.25218550321114,-1,-0.008994318828280834
2019-03-28,45.0526237487793,42.32423422793681,43.27010031162475,-1,-0.0013265360021073036
2019-03-29,45.34625625610352,42.44274489570806,43.29075857972902,-1,-0.006517545103734035
2019-04-01,45.65421676635742,42.56868496906686,43.3142755766109,-1,-0.006791310588345478
2019-04-02,46.3178825378418,42.715712324705095,43.34416221304106,-1,-0.014536790213284911
2019-04-03,46.63536834716797,42.869424325585996,43.37691053278362,-1,-0.00685449748413669
2019-04-04,46.71653366088867,43.02029135834296,43.41014061366028,-1,-0.0017404239871439131
2019-04-05,47.029273986816406,43.177506363381134,43.446151891005115,-1,-0.006694424894575723
2019-04-08,47.76932907104492,43.357577842113045,43.48916857936372,-1,-0.01573605164383296
2019-04-09,47.626094818115234,43.524970664701364,43.530332024525435,-1,0.0029984564513489964
2019-04-10,47.89346694946289,43.696284244495935,43.57374630238551,1,-0.005613983938191014
2019-04-11,47.49479293823242,43.84524536974051,43.612761691796926,1,-0.008324183581262745
2019-04-12,47.47570037841797,43.98761615439453,43.651198892658826,1,-0.00040199269505780677
2019-04-15,47.56163787841797,44.12777386906212,43.690108733313146,1,0.0018101365396405722
2019-04-16,47.56642150878906,44.262622796110236,43.72867900968604,1,0.00010057749447822673
2019-04-17,48.49267959594727,44.428507376496,43.776082000594116,1,0.01947294031751068
2019-04-18,48.66694259643555,44.59472052237599,43.824747280154725,1,0.0035935939597537825
2019-04-22,48.826908111572266,44.76068866312878,43.87452002474595,1,0.0032869440035141473
2019-04-23,49.5311393737793,44.947765161585664,43.930804794388074,1,0.014423015698594277
2019-04-24,49.45474624633789,45.12450951785046,43.985769385949766,1,-0.0015423252605782922
2019-04-25,49.00593948364258,45.27672245768545,44.03572132722034,1,-0.00907509989960864
2019-04-26,48.7719841003418,45.41379154171119,44.08284831998771,1,-0.004774020981250127
2019-04-29,48.845977783203125,45.54838708059323,44.130242643004784,1,0.0015171349746423424
2019-04-30,47.9054069519043,45.64081923240935,44.167806466973936,1,-0.019255850204768832
2019-05-01,50.256874084472656,45.8218409913138,44.22839420446149,1,0.049085631083964465
2019-05-02,49.92981719970703,45.9829380975253,44.28512478152861,1,-0.006507704482692334
2019-05-03,50.55050277709961,46.162058281038014,44.34746685113628,1,0.012431160621117154
2019-05-06,49.76987075805664,46.303541123274044,44.401421118866836,1,-0.01544261631749011
2019-05-07,48.42822647094727,46.38686211730045,44.44148883381291,1,-0.026956957425737005
2019-05-08,48.43776321411133,46.46728961129304,44.48125275799499,1,0.00019692530284531884
2019-05-09,47.91734313964844,46.52415445554227,44.51544271204129,1,-0.010744097991528978
2019-05-10,47.25352478027344,46.552757213374875,44.54268730973514,1,-0.013853404965304406
2019-05-13,44.50717926025391,46.47253847011523,44.542333995809955,1,-0.05811937908949427
2019-05-14,45.21173477172852,46.42309518782556,44.548994700047956,1,0.01583015421747458
2019-05-15,45.75333404541016,46.39683004498574,44.56097817612121,1,0.011979174796458159
2019-05-16,45.552040100097656,46.36370102753915,44.570839488797596,1,-0.004399547038751783
2019-05-17,45.29322052001953,46.32172139979328,44.578027359755026,1,-0.005681843875913861
2019-05-20,43.87689971923828,46.22584603977152,44.57105096532202,1,-0.031270039633309765
2019-05-21,44.71806716918945,46.16671745661144,44.572513813121695,1,0.0191710776133609
2019-05-22,43.8026123046875,46.07400745065363,44.56485310159499,1,-0.020471700197559062
2019-05-23,43.05491256713867,45.95561157286873,44.549828817670054,1,-0.01706975219532314
2019-05-24,42.889556884765625,45.83537413411959,44.53330869893469,1,-0.0038405764293493183
2019-05-28,42.71221160888672,45.712897172345755,44.51518832987949,1,-0.004134929077383442
2019-05-29,42.50852966308594,45.58723570139439,44.49522157697608,1,-0.004768705204635237
2019-05-30,42.7289924621582,45.47514773122827,44.477647157923165,1,0.00518631909453493
2019-05-31,41.95494079589844,45.33710040043102,44.452545602082125,1,-0.018115373699608806
2019-06-03,41.53076171875,45.18783221683569,44.423473125631055,1,-0.01011034860499449
2019-06-04,43.05012130737305,45.10400041646461,44.40980793340958,1,0.03658395670448544
2019-06-05,43.745094299316406,45.05070998049801,44.403193867398706,1,0.016143345729070724
2019-06-06,44.387351989746094,45.024695941645,44.4030362367753,1,0.014681822058381533
2019-06-07,45.56880569458008,45.046033579015,44.41463593287286,1,0.026616899902181856
2019-06-10,46.151145935058594,45.0893713184677,44.431914639362276,1,0.01277936148648684
2019-06-11,46.68555068969727,45.15196658792768,44.45433887866909,1,0.011579447136386811
2019-06-12,46.53697967529297,45.206280826647884,44.47506167266535,1,-0.0031823768212954073
2019-06-13,46.52740097045898,45.258089459738514,44.49548295921056,1,-0.00020582996362950023
2019-06-14,46.18950271606445,45.294615469790514,44.512338877189215,1,-0.00726234965518624
2019-06-17,46.465087890625,45.34051634903893,44.531769215631364,1,0.005966402718267316
2019-06-18,47.55787658691406,45.42747165248502,44.56187973673865,1,0.023518489814576382
2019-06-19,47.41888046264648,45.5055661156286,44.590307604658136,1,-0.002922673051088842
2019-06-20,47.79991912841797,45.595540743581125,44.622244037730376,1,0.00803558966499951
2019-06-21,47.6369514465332,45.67559606526552,44.65224112637519,1,-0.0034093714980341083
2019-06-24,47.58902740478516,45.75063258838394,44.68146288038922,1,-0.001006026630436807
2019-06-25,46.86769485473633,45.7944389517703,44.70321643237278,1,-0.01515753923511165
2019-06-26,47.88140487670898,45.876280752748286,44.73484019798806,1,0.021629184561233084
2019-06-27,47.86701965332031,45.95434894492758,44.76600616271774,1,-0.00030043444685268206
2019-06-28,47.43085861206055,46.01225128481515,44.79252210748732,1,-0.00911193227442797
2019-07-01,48.30078125,46.10199755795965,44.827430158656604,1,0.01834085790127893
2019-07-02,48.58357238769531,46.199314217949286,44.86480470819928,1,0.005854794278204567
2019-07-03,48.98616790771485,46.308602597940094,44.90581329724919,1,0.008286659466019586
2019-07-05,48.94302368164063,46.41191322867345,44.94598454485507,1,-0.0008807430325127319
2019-07-08,47.93412399291992,46.47160776844782,44.97571727568159,1,-0.02061375887365058
2019-07-09,48.22648620605469,46.54042653070691,45.00806323518779,1,0.00609925015377244
2019-07-10,48.70338821411133,46.625248557507085,45.044832637963154,1,0.00988879857468783
2019-07-11,48.34870147705078,46.6928349465088,45.077706954769994,1,-0.007282588543968682
2019-07-12,48.72016143798828,46.772337946174666,45.11395028296123,1,0.007682935623696485
2019-07-15,49.17788696289063,46.86667320173216,45.154387463856054,1,0.009394991957999865
2019-07-16,49.00773239135742,46.95063630720767,45.19272920442821,1,-0.0034599813461202444
2019-07-17,48.73214721679688,47.020499480132735,45.22794729410352,1,-0.005623299857251518
2019-07-18,49.285743713378906,47.10933258731886,45.26832337787741,1,0.01135998572193464
2019-07-19,48.55001449584961,47.16582991706516,45.30097702084231,1,-0.014927830283092192
2019-07-22,49.659576416015625,47.26362389741617,45.34434616905299,1,0.02285399771118235
2019-07-23,50.04780197143555,47.37280735129928,45.391146724300576,1,0.007817737955870152
2019-07-24,50.00706481933594,47.47611156573209,45.43707625758451,1,-0.0008139648594929216
2019-07-25,49.61164855957031,47.559858114510064,45.47861429044009,1,-0.007907207935402227
2019-07-26,49.7841911315918,47.64708686027797,45.521455851048565,1,0.0034778641111734565
2019-07-29,50.249114990234375,47.749127179099794,45.56849723551807,1,0.009338785025424512
2019-07-30,50.033424377441406,47.8387074613877,45.61292437125861,1,-0.004292426102129099
2019-07-31,51.054317474365234,47.9648098148378,45.6670675862149,1,0.020404221970145908
2019-08-01,49.94955062866211,48.04264278792895,45.70967935778154,1,-0.021639048377403824
2019-08-02,48.89270782470703,48.07597867172417,45.741351282825576,1,-0.021158204441355632
2019-08-05,46.333274841308594,48.00763734504121,45.74724106947715,1,-0.052347949157871665
2019-08-06,47.21038436889648,47.9763725224473,45.76179970927237,1,0.01893044535686239
2019-08-07,47.69927215576172,47.965505841400805,45.78107804207326,1,0.010355513800631932
2019-08-08,48.75131607055664,47.99632192881869,45.81063264932185,1,0.022055764527380672
2019-08-09,48.349586486816406,48.01017544089704,45.835895871585485,1,-0.008240384385907018
2019-08-12,48.22690200805664,48.01867452196212,45.85968697742102,1,-0.0025374462880508597
2019-08-13,50.26923370361328,48.10693174477197,45.90356306424881,1,0.04234839084657471
2019-08-14,48.77296829223633,48.133050825064686,45.932114360049674,1,-0.029765033224873005
2019-08-15,48.53000259399414,48.14861756110113,45.95796399421828,1,-0.004981564722212339
2019-08-16,49.67505645751953,48.20847790998029,45.994949988878,1,0.023594762050705098
2019-08-19,50.60120391845703,48.30231030246957,46.040783361311625,1,0.018644114913679344
2019-08-20,50.60360336303711,48.392557089158494,46.08618455535864,1,4.741872513447376e-05
2019-08-21,51.152076721191406,48.50077354531665,46.13659144258086,1,0.010838622582259205
2019-08-22,51.10877227783203,48.60304800541529,46.186065878752515,1,-0.0008465823117096427
2019-08-23,48.74650573730469,48.608673798822714,46.21154289227045,1,-0.04622037343581342
2019-08-26,49.67265319824219,48.65039848115289,46.24598180078759,1,0.018999258447949474
2019-08-27,49.11215972900391,48.66850676538235,46.27450098415293,1,-0.011283743330588014
2019-08-28,49.44171142578125,48.69882851677054,46.30601551591043,1,0.006710185391882062
2019-08-29,50.278846740722656,48.76079001574906,46.34554617486379,1,0.01693176248961481
2019-08-30,50.21390151977539,48.81777478061284,46.384037272823115,1,-0.0012917006884063387
2019-09-03,49.48262023925781,48.84384715154009,46.41486894413093,1,-0.014563323270739725
2019-09-04,50.3221549987793,48.90182000829457,46.45374741233639,1,0.016966255130835384
2019-09-05,51.3060302734375,48.99610276379037,46.50202883383989,1,0.019551533011296307
2019-09-06,51.30121994018555,49.08649951580587,46.549781979176664,1,-9.375765823849136e-05
2019-09-09,51.5201301574707,49.18193601155743,46.59923817995571,1,0.004267154222460823
2019-09-10,52.12873840332031,49.29749688966578,46.65425808267576,1,0.011813018406386044
2019-09-11,53.786170959472656,49.47352332377586,46.72522238990757,1,0.03179498692887561
2019-09-12,53.6658935546875,49.637929999497885,46.79428379453225,1,-0.002236214302664963
2019-09-13,52.62187576293945,49.75494748041716,46.85226978426765,1,-0.01945402792341755
2019-09-16,52.89851760864258,49.87822474034757,46.912431454161926,1,0.005257164281816662
2019-09-17,53.090965270996094,50.00421456507888,46.97390940258814,1,0.003638053976810829
2019-09-18,53.58892059326172,50.14479127206644,47.03973040946052,1,0.009379285528599457
2019-09-19,53.15351486206055,50.26278043245837,47.1005640856058,1,-0.008124920718330708
2019-09-20,52.37651443481445,50.34567196196253,47.153061104005886,1,-0.014618044154982024
2019-09-23,52.61466598510742,50.434652119732924,47.20740543118103,1,0.004546914831252469
2019-09-24,52.364479064941406,50.510331607780316,47.25871959669109,1,-0.004755079510280091
2019-09-25,53.17034912109375,50.61464602006712,47.3175417810135,1,0.015389631875319942
2019-09-26,52.8961181640625,50.70411551591008,47.37305000373041,1,-0.005157591807544826
2019-09-27,52.63871383666992,50.7799821167242,47.42544466873479,1,-0.004866223388911295
2019-09-30,53.87757873535156,50.901456493925274,47.4896450077061,1,0.02353524256929318
2019-10-01,54.02674102783203,51.02401667172554,47.55469073924965,1,0.0027685411256723746
2019-10-02,52.67239761352539,51.08865906160004,47.605613195710106,1,-0.025068019809096898
2019-10-03,53.11983871459961,51.16831316563924,47.66048111132095,1,0.008494792744337287
2019-10-04,54.60887908935547,51.303237319510465,47.7296193996596,1,0.0280317186721164
2019-10-07,54.62091064453125,51.433342155785795,47.79818946179762,1,0.0002203223244354735
2019-10-08,53.98102951049805,51.53325146381373,47.8597102583021,1,-0.011714948112042656
2019-10-09,54.61368942260742,51.65405295239387,47.92691403108126,1,0.011720041611772869
2019-10-10,55.34979248046875,51.79898391427916,48.000773518139844,1,0.013478361664330585
2019-10-11,56.82200241088867,51.99596503179326,48.08854693995824,1,0.02659829178111961
2019-10-14,56.74021530151367,52.18201406197838,48.17463319231203,1,-0.001439356339179798
2019-10-15,56.60791397094727,52.35557876429089,48.258546433890494,1,-0.0023317030057669053
2019-10-16,56.37937927246094,52.5133748626505,48.33935074074194,1,-0.004037151035164888
2019-10-17,56.59828567504883,52.67356744352887,48.42152919779973,1,0.0038827387852213846
2019-10-18,56.87012100219727,52.838138171319784,48.50559478789324,1,0.004802889767883567
2019-10-21,57.85639572143555,53.034932585049816,48.598637583251865,1,0.017342581690659165
2019-10-22,57.724098205566406,53.21882143291321,48.68943818645898,1,-0.002286653259669369
2019-10-23,58.49869155883789,53.42587516334163,48.78704269762693,1,0.013418890504153236
2019-10-24,58.59490966796875,53.62858239881721,48.88463341374974,1,0.0016447907904757475
2019-10-25,59.316593170166016,53.851641644752455,48.988434008340946,1,0.01231648800700813
2019-10-28,59.910762786865234,54.0892542385608,49.097113896684476,1,0.010016920813282093
2019-10-29,58.52514266967773,54.26321064762421,49.19092512825655,1,-0.023128066690068727
2019-10-30,58.51793670654297,54.430062649934754,49.28373121361264,1,-0.00012312593880259293
2019-10-31,59.84099578857422,54.64225610635199,49.388778622318725,1,0.022609462269084446
2019-11-01,61.53933334350586,54.912729723495275,49.509679664320586,1,0.02838083712597439
2019-11-04,61.9434700012207,55.18844502850412,49.633398971155415,1,0.006567127652472138
2019-11-05,61.85447311401367,55.44985789460254,49.75500169894506,1,-0.0014367436503843756
2019-11-06,61.88092041015625,55.70205642462425,49.875657606519304,1,0.0004275728950731139
2019-11-07,62.59510803222656,55.97237217394199,50.00221930229749,1,0.011541321902398538
2019-11-08,62.76641845703125,56.23880536151412,50.129226259061014,1,0.0027368021270366416
2019-11-11,63.26346206665039,56.51428209504888,50.25991517256937,1,0.007918941718164207
2019-11-12,63.20554733276367,56.77668465339063,50.388727432869814,1,-0.0009154531224627727
2019-11-13,63.81117630004883,57.05254707090664,50.52228413801588,1,0.009581895780391703
2019-11-14,63.36960983276367,57.30027502235202,50.650118224530786,1,-0.006919892296121444
2019-11-15,64.12239837646484,57.567809271532916,50.784170763356,1,0.011879330576404445
2019-11-18,64.4457015991211,57.837530539281474,50.92010639356262,1,0.005041970213873315
2019-11-19,64.25030517578125,58.08901189757559,51.052745187415546,1,-0.0030319543195493903
2019-11-20,63.5023193359375,58.30129846378586,51.176621547102336,1,-0.011641747658588497
2019-11-21,63.21761322021485,58.494095120900724,51.29643240952137,1,-0.004483397121552435
2019-11-22,63.16211700439453,58.67715480260637,51.41449892290319,1,-0.0008778600297199013
2019-11-25,64.26959991455078,58.896466375623795,51.54241037555641,1,0.017533973886264764
2019-11-26,63.76771926879883,59.08749590084635,51.66405524016579,1,-0.007808989731058258
2019-11-27,64.6242904663086,59.30462509949193,51.79301280460502,1,0.013432677337871901
2019-11-29,64.4819107055664,59.50765590757328,51.919270495161854,1,-0.0022031926341444796
2019-12-02,63.7363395690918,59.67348663939754,52.036853272016884,1,-0.011562485173229331
2019-12-03,62.599945068359375,59.7882497150431,52.14195866302527,1,-0.017829616642803026
2019-12-04,63.1524658203125,59.920179758387,52.25151594817241,1,0.008826217840123718
2019-12-05,64.0789794921875,60.08326994402624,52.369202152590475,1,0.014671060897466948
2019-12-06,65.3167495727539,60.28850443927047,52.49803347020404,1,0.01931632011582396
2019-12-09,64.40230560302734,60.44982997510407,52.61648393918736,1,-0.014000145073171377
2019-12-10,64.77870178222656,60.619589653814764,52.73750103215293,1,0.005844451928775696
2019-12-11,65.33122253417969,60.80435957069182,52.86281169386464,1,0.008529358211138538
2019-12-12,65.4977035522461,60.98841227585081,52.988532010863466,1,0.0025482611775604624
2019-12-13,66.38801574707031,61.20016143158491,53.121860207243635,1,0.013593029168023296
2019-12-16,67.52445983886719,61.448173133831276,53.26516965631452,1,0.017118211457419985
2019-12-17,67.65715026855469,61.691662433232196,53.40837344350099,1,0.001965072064317619
2019-12-18,67.49546813964844,61.91926265701323,53.54854353998007,1,-0.002389727150263865
2019-12-19,67.56302642822266,62.14058672647242,53.68799113090786,1,0.001000930735593153
2019-12-20,67.42311096191406,62.347744539626994,53.82465898992285,1,-0.0020708880833992804
2019-12-23,68.52333068847656,62.58992438860149,53.97091442970945,1,0.016318139446042323
2019-12-24,68.58847045898438,62.82516148940081,54.116362748408704,1,0.0009506217787917937
2019-12-26,69.94928741455078,63.1045389766616,54.273904287375295,1,0.01984031640390893
2019-12-27,69.92276000976562,63.371920193646076,54.429614294563265,1,-0.00037923767011294185
2019-12-30,70.33778381347656,63.64509131599237,54.587904538532555,1,0.00593546083782992
2019-12-31,70.85169982910156,63.927703414545675,54.74973334739394,1,0.00730640045452402
2020-01-02,72.46825408935547,64.26262697042057,54.92603703636869,1,0.022816026491292885
2020-01-03,71.76372528076172,64.55678768847316,55.09357622288006,1,-0.009721895710707251
2020-01-06,72.3355484008789,64.86183712817535,55.26513813509896,1,0.007968135961170297
2020-01-07,71.995361328125,65.1415831752322,55.43160801761663,1,-0.004702903071510778
2020-01-08,73.15348815917969,65.45577552754386,55.607945133453086,1,0.01608613124082292
2020-01-09,74.70735168457031,65.81858243566255,55.79798897973286,1,0.021241140572948014
2020-01-10,74.8762435913086,66.17378483392318,55.98782235895252,1,0.002260713342528531
2020-01-13,76.47590637207031,66.57778960012503,56.191683891421356,1,0.021364089650290685
2020-01-14,75.44322967529297,66.92545391679829,56.38324156091262,1,-0.013503294642278174
2020-01-15,75.11992645263672,67.24680578094882,56.56967623645217,1,-0.004285384176257345
2020-01-16,76.0609130859375,67.59245704781112,56.76361889167093,1,0.012526458394419127
2020-01-17,76.90296936035156,67.95757517771466,56.96401043862298,1,0.011070814696408693
2020-01-21,76.38182830810547,68.28793804557313,57.157222556727284,1,-0.006776605072349451
2020-01-22,76.65445709228516,68.6160368317187,57.35122489041443,1,0.0035692885365348204
2020-01-23,77.02362060546875,68.94574599931674,57.54697012141,1,0.004815943223485997
2020-01-24,76.80162811279297,69.25381980768837,57.73855875814018,1,-0.0028821352583887627
2020-01-27,74.54326629638672,69.46124908175499,57.90576977842124,1,-0.029405129447120038
2020-01-28,76.65204620361328,69.74324112574944,58.09229989210474,1,0.028289341371787735
2020-01-29,78.25656127929688,70.07709681804542,58.29293930889272,1,0.020932449362427663
2020-01-30,78.14315032958984,70.39341264202756,58.490453846412095,1,-0.001449219692931214
2020-01-31,74.67837524414062,70.56145039113004,58.65152769116562,1,-0.04433882011200718
