Date,Close,forecast_return,signal,market_ret,strategy_ret,strategy_eq,market_eq
2022-02-28,4373.93994140625,6.274711028981191,1.0,-0.0024455914631271725,-0.0024455914631271725,0.9147230463933195,0.9123176592283153
2022-03-01,4306.259765625,4.406310915142685,1.0,-0.015594467786611332,-0.015594467786611332,0.9004584273126679,0.8980905508803227
2022-03-02,4386.5400390625,4.406310915142685,1.0,0.01847104678065037,0.01847104678065037,0.9170908370475911,0.9146792234588933
2022-03-03,4363.490234375,4.406310915142685,1.0,-0.005268520744245109,-0.005268520744245109,0.9122591249482488,0.9098602169957701
2022-03-04,4328.8701171875,4.406310915142685,1.0,-0.007965684543002283,-0.007965684543002283,0.9049923565374357,0.9026125575289542
2022-03-07,4201.08984375,4.406310915142685,1.0,-0.029962586814415104,-0.029962586814415104,0.8778764444883007,0.8755679504142116
2022-03-08,4170.7001953125,4.406310915142685,1.0,-0.007260043975698238,-0.007260043975698238,0.871503022896086,0.8692112885904925
2022-03-09,4277.8798828125,4.406310915142685,1.0,0.02537359812214035,0.02537359812214035,0.8936161903612818,0.8912663065104154
2022-03-10,4259.52001953125,4.406310915142685,1.0,-0.0043010499202473795,-0.0043010499202473795,0.8897727025169967,0.8874329256338795
2022-03-11,4204.31005859375,4.406310915142685,1.0,-0.013046278933238398,-0.013046278933238398,0.8781644796527786,0.8758552281515202
2022-03-14,4173.10986328125,4.406310915142685,1.0,-0.007448675095533375,-0.007448675095533375,0.8716233177634068,0.8693312671262953
2022-03-15,4262.4501953125,4.406310915142685,1.0,0.021182629724146196,0.021182629724146196,0.8900865917625209,0.8877459894654544
2022-03-16,4357.85986328125,4.406310915142685,1.0,0.02213692164839287,0.02213692164839287,0.9097903689046529,0.9073979528779261
2022-03-17,4411.669921875,4.406310915142685,1.0,0.01227220506870097,0.01227220506870097,0.92095550288138,0.9185337266345635
2022-03-18,4463.1201171875,4.406310915142685,1.0,0.01159481441188781,0.01159481441188781,0.9316338110188963,0.929183954725951
2022-03-21,4461.18017578125,4.406310915142685,1.0,-0.00043475485430199967,-0.00043475485430199967,0.931228778697124,0.9287799874910944
2022-03-22,4511.60986328125,4.406310915142685,1.0,0.01124069955407414,0.01124069955407414,0.9416964416145657,0.9392201242823185
2022-03-23,4456.240234375,4.406310915142685,1.0,-0.012348630252494885,-0.012348630252494885,0.9300677804469772,0.9276220422418539
2022-03-24,4520.16015625,4.406310915142685,1.0,0.014242012281618699,0.014242012281618699,0.9433138171988409,0.9408332467601626
2022-03-25,4543.06005859375,4.406310915142685,1.0,0.005053380704236332,0.005053380704236332,0.948080741040713,0.9455876353352444
2022-03-28,4575.52001953125,4.406310915142685,1.0,0.007119551020043247,0.007119551020043247,0.9548306502476728,0.9523197947489357
2022-03-29,4631.60009765625,1.1979266058312767,1.0,0.012182044101392009,0.012182044101392009,0.9664624393383507,0.9639209964871958
2022-03-30,4602.4501953125,1.1979266058312767,1.0,-0.0063135889990899585,-0.0063135889990899585,0.9603605927133105,0.9578351954877824
2022-03-31,4530.41015625,1.1979266058312767,1.0,-0.0157763352268816,-0.0157763352268816,0.9452096220639786,0.9427240663516615
2022-04-01,4545.85986328125,1.1979266058312767,1.0,0.003404420961462762,0.003404420961462762,0.9484275135143095,0.9459334959240245
2022-04-04,4582.64013671875,1.1979266058312767,1.0,0.00805838253213409,0.00805838253213409,0.9560703052222086,0.9535561898841393
2022-04-05,4525.1201171875,1.1979266058312767,1.0,-0.012631159074006248,-0.012631159074006248,0.9439940291110132,0.9415116699637094
2022-04-06,4481.14990234375,1.1979266058312767,1.0,-0.009764433912478054,-0.009764433912478054,0.9347764617999847,0.9323183414845219
2022-04-07,4500.2099609375,1.1979266058312767,1.0,0.004244365552036555,0.004244365552036555,0.9387439948133032,0.9362754413366506
2022-04-08,4488.27978515625,1.1979266058312767,1.0,-0.002654546675552538,-0.002654546675552538,0.9362520550626766,0.9337900544764489
2022-04-11,4412.52978515625,1.1979266058312767,1.0,-0.01702133458469568,-0.01702133458469568,0.9203157955778458,0.9178957015273441
2022-04-12,4397.4501953125,1.1979266058312767,1.0,-0.003423300530453588,-0.003423300530453588,0.9171652780266594,0.9147534686854045
2022-04-13,4446.58984375,1.1979266058312767,1.0,0.011112603268902177,0.011112603268902177,0.927357371893382,0.9249187610717575
2022-04-14,4392.58984375,1.1979266058312767,1.0,-0.012218480383507924,-0.012218480383507924,0.9160264740364013,0.9136176593332638
2022-04-18,4391.68994140625,1.1979266058312767,1.0,-0.00020488927240691623,-0.00020488927240691623,0.9158387900386304,0.9134304688757848
2022-04-19,4462.2099609375,1.1979266058312767,1.0,0.015930044749387307,0.015930044749387307,0.9304281429471706,0.9279814571204299
2022-04-20,4459.4501953125,1.1979266058312767,1.0,-0.0006186664061829106,-0.0006186664061829106,0.929852518311762,0.9274073461673488
2022-04-21,4393.66015625,1.1979266058312767,1.0,-0.014862855551310616,-0.014862855551310616,0.9160322546480718,0.9136234247440391
2022-04-22,4271.77978515625,1.1979266058312767,1.0,-0.02813207637736781,-0.02813207637736781,0.8902623652961799,0.8879213007789875
2022-04-25,4296.1201171875,1.1979266058312767,1.0,0.0056817651441125605,0.0056817651441125605,0.8953206269724349,0.8929662610764686
2022-04-26,4175.2001953125,1.1979266058312767,1.0,-0.028550008928597492,-0.028550008928597492,0.8697592150784144,0.8674720663497991
2022-04-27,4183.9599609375,-0.048908651808167766,-1.0,0.0020958490249647355,0.0020958490249647355,0.8715820990812906,0.8692901568342425
2022-04-28,4287.5,-0.048908651808167766,-1.0,0.024445655340832317,-0.024445655340832317,0.8502757034859102,0.8905405243993905
2022-04-29,4131.93017578125,-0.048908651808167766,-1.0,-0.03695915978469522,0.03695915978469522,0.8817011790720901,0.8576268948633671
2022-05-02,4155.3798828125,-0.048908651808167766,-1.0,0.005659199293818418,-0.005659199293818418,0.8767114563821264,0.8624803763811375
2022-05-03,4175.47998046875,-0.048908651808167766,-1.0,0.004825465075359858,-0.004825465075359858,0.8724809158681867,0.8666422453155479
2022-05-04,4300.169921875,-0.048908651808167766,-1.0,0.029425221557326964,-0.029425221557326964,0.8468079716142257,0.8921433853948972
2022-05-05,4146.8701171875,-0.048908651808167766,-1.0,-0.036300677564099715,0.036300677564099715,0.877547674750503,0.8597579760207327
2022-05-06,4123.33984375,-0.048908651808167766,-1.0,-0.005690384413952643,0.005690384413952643,0.8825412583614036,0.8548656226342128
2022-05-09,3991.239990234375,-0.048908651808167766,-1.0,-0.03256151953960362,0.03256151953960362,0.9112781427900448,0.8270298989590735
2022-05-10,4001.050048828125,-0.048908651808167766,-1.0,0.002454881760408867,-0.002454881760408867,0.9090410626986503,0.8290601595733409
2022-05-11,3935.179931640625,-0.048908651808167766,-1.0,-0.01660023209569772,0.01660023209569772,0.9241313553239675,0.8152975685031273
2022-05-12,3930.080078125,-0.048908651808167766,-1.0,-0.0012968049941122217,0.0012968049941122217,0.9253297734807673,0.8142402865446049
2022-05-13,4023.889892578125,-0.048908651808167766,-1.0,0.023589267956868554,-0.023589267956868554,0.903501921505661,0.833447618845183
2022-05-16,4008.010009765625,-0.048908651808167766,-1.0,-0.003954208517722435,0.003954208517722435,0.9070745564994572,0.8301519931716699
2022-05-17,4088.85009765625,-0.048908651808167766,-1.0,0.019968919581462075,-0.019968919581462075,0.8889612576263292,0.8467292315637054
2022-05-18,3923.679931640625,-0.048908651808167766,-1.0,-0.041233809291247425,0.041233809291247425,0.9256165165906007,0.8118153599080831
2022-05-19,3900.7900390625,-0.048908651808167766,-1.0,-0.005850864777348974,0.005850864777348974,0.9310321736648531,0.807065538013086
2022-05-20,3901.360107421875,-0.048908651808167766,-1.0,0.0001461310919914638,-0.0001461310919914638,0.9308961209166363,0.8071834753814645
2022-05-23,3973.75,-0.048908651808167766,-1.0,0.018384995412059624,-0.018384995412059624,0.9137816000044798,0.8220235398730431
2022-05-24,3941.47998046875,-0.048908651808167766,-1.0,-0.008153950903556861,0.008153950903556861,0.92123253030749,0.8153208002873503
2022-05-25,3978.72998046875,3.9574878195289194,1.0,0.009406385648931703,-0.009406385648931703,0.9125670618550765,0.8229900221624488
2022-05-26,4057.840087890625,3.9574878195289194,1.0,0.019688166007719943,0.019688166007719943,0.9305338336620566,0.8391931863414802
2022-05-27,4158.240234375,3.9574878195289194,1.0,0.024441130195821614,0.024441130195821614,0.9532771322422079,0.8597040162682987
2022-05-31,4132.14990234375,3.9574878195289194,1.0,-0.006294135193666506,-0.006294135193666506,0.9472770770948448,0.854292922963368
2022-06-01,4101.22998046875,3.9574878195289194,1.0,-0.007510905041154814,-0.007510905041154814,0.9401621689211227,0.8478764099416596
2022-06-02,4176.81982421875,3.9574878195289194,1.0,0.018263225415545037,0.018263225415545037,0.9573325625392969,0.8633613679409472
2022-06-03,4108.5400390625,3.9574878195289194,1.0,-0.01648240560981762,-0.01648240560981762,0.9415534189400381,0.8491310956866975
2022-06-06,4121.43017578125,3.9574878195289194,1.0,0.003132489407036587,0.003132489407036587,0.9445028250510268,0.8517909898491215
2022-06-07,4160.68017578125,3.9574878195289194,1.0,0.009478331531719064,0.009478331531719064,0.9534551359595057,0.8598645472466426
2022-06-08,4115.77001953125,3.9574878195289194,1.0,-0.010852623040154441,-0.010852623040154441,0.943107646783238,0.8505327614497817
2022-06-09,4017.820068359375,3.9574878195289194,1.0,-0.024086457665156047,-0.024086457665156047,0.9203915243753086,0.8300464400982933
2022-06-10,3900.860107421875,3.9574878195289194,1.0,-0.0295424148114094,-0.0295424148114094,0.8932009361733078,0.8055248638521758
2022-06-13,3749.6298828125,3.9574878195289194,1.0,-0.039539931990040245,-0.039539931990040245,0.8578838319035749,0.7736744655191744
2022-06-14,3735.47998046875,3.9574878195289194,1.0,-0.0037808180394893753,-0.0037808180394893753,0.8546403292361275,0.7707493431432472
2022-06-15,3789.989990234375,3.9574878195289194,1.0,0.014487058836534672,0.014487058836534672,0.8670215539698467,0.7819152342255838
2022-06-16,3666.77001953125,3.9574878195289194,1.0,-0.03305220711384038,-0.03305220711384038,0.8383645779958716,0.7560712099584929
2022-06-17,3674.840087890625,3.9574878195289194,1.0,0.0021984473410121552,0.0021984473410121552,0.8402076783731655,0.7577333926996419
2022-06-21,3764.7900390625,3.9574878195289194,1.0,0.02418247496067316,0.02418247496067316,0.8605259795171899,0.7760572614954669
2022-06-22,3759.889892578125,3.9574878195289194,1.0,-0.0013024200953584142,-0.0013024200953584142,0.8594052131888887,0.7750465089229465
2022-06-23,3795.72998046875,3.9574878195289194,1.0,0.009487072485557135,0.009487072485557135,0.8675584527408774,0.7823994313327765
2022-06-24,3911.739990234375,0.4637818404954049,1.0,0.0301055397299006,0.0301055397299006,0.893676768207879,0.805953988497417
2022-06-27,3900.110107421875,0.4637818404954049,1.0,-0.0029774998903402405,-0.0029774998903402405,0.8910158457285404,0.8035542605850466
2022-06-28,3821.550048828125,0.4637818404954049,1.0,-0.02034867314949551,-0.02034867314949551,0.872884855512789,0.787202997578517
2022-06-29,3818.830078125,0.4637818404954049,1.0,-0.0007119988201722549,-0.0007119988201722549,0.8722633625255177,0.786642509973005
2022-06-30,3785.3798828125,0.4637818404954049,1.0,-0.008797866246368358,-0.008797866246368358,0.8645893061304107,0.779721734386555
2022-07-01,3825.330078125,0.4637818404954049,1.0,0.0104985112966407,0.0104985112966407,0.8736662067277756,0.7879076518232485
2022-07-05,3831.389892578125,0.4637818404954049,1.0,0.001582875106192816,0.001582875106192816,0.8750491112175269,0.7891548112312984
2022-07-06,3845.080078125,0.4637818404954049,1.0,0.003566795705065573,0.003566795705065573,0.8781702326291391,0.79196956522263
2022-07-07,3902.6201171875,0.4637818404954049,1.0,0.0148537231809307,0.0148537231809307,0.8912143301703458,0.803733261912169
2022-07-08,3899.3798828125,0.4637818404954049,1.0,-0.0008306163961275814,-0.0008306163961275814,0.8904740729352424,0.8030656678867116
2022-07-11,3854.429931640625,0.4637818404954049,1.0,-0.01159441766052538,-0.01159441766052538,0.8801495446177621,0.7937545891244043
2022-07-12,3818.800048828125,0.4637818404954049,1.0,-0.009286868497493828,-0.009286868497493828,0.8719757115387679,0.7863830946359237
2022-07-13,3801.780029296875,0.4637818404954049,1.0,-0.004466864111815738,-0.004466864111815738,0.8680807145265204,0.7828704282123559
2022-07-14,3790.3798828125,0.4637818404954049,1.0,-0.0030031388127653713,-0.0030031388127653713,0.8654737476401126,0.7805193596440251
2022-07-15,3863.159912109375,0.4637818404954049,1.0,0.01901923165863373,0.01901923165863373,0.8819343933409458,0.7953642381591433
2022-07-18,3830.85009765625,0.4637818404954049,1.0,-0.008398742485836053,-0.008398742485836053,0.8745272534818732,0.7886841787404014
2022-07-19,3936.68994140625,0.4637818404954049,1.0,0.027253517643730518,0.027253517643730518,0.8983611974145647,0.8101785969210341
2022-07-20,3959.89990234375,0.4637818404954049,1.0,0.005878493941057883,0.005878493941057883,0.9036422082704477,0.8149412268942092
2022-07-21,3998.949951171875,0.4637818404954049,1.0,0.009813066689504879,0.009813066689504879,0.9125097095236571,0.822938299501749
2022-07-22,3961.6298828125,0.4637818404954049,1.0,-0.009376287293813235,-0.009376287293813235,0.9039537563287692,0.8152221935805385
2022-07-25,3966.840087890625,-0.010649910479519081,-1.0,0.0013143029733058142,0.0013143029733058142,0.905141825438443,0.8162936425334663
2022-07-26,3921.050048828125,-0.010649910479519081,-1.0,-0.011610342599263745,0.011610342599263745,0.9156508321327064,0.8068161936820518
2022-07-27,4023.610107421875,-0.010649910479519081,-1.0,0.025820048778628646,-0.025820048778628646,0.892008682982848,0.8276482271583099
2022-07-28,4072.429931640625,-0.010649910479519081,-1.0,0.012060319791912022,-0.012060319791912022,0.8812507730089125,0.8376299294530481
2022-07-29,4130.2900390625,-0.010649910479519081,-1.0,0.014107775781754484,-0.014107775781754484,0.868818284695805,0.8494470246858585
2022-08-01,4118.6298828125,-0.010649910479519081,-1.0,-0.002827076544916096,0.002827076544916096,0.8712745004902628,0.8470455729262204
2022-08-02,4091.18994140625,-0.010649910479519081,-1.0,-0.006684688378872039,0.006684688378872039,0.8770986990184976,0.8413833372285054
2022-08-03,4155.169921875,-0.010649910479519081,-1.0,0.015517456270091046,-0.015517456270091046,0.8634883583119243,0.8544394663703321
2022-08-04,4151.93994140625,-0.010649910479519081,-1.0,-0.0007776424495844481,0.0007776424495844481,0.8641598435140696,0.8537750179706822
2022-08-05,4145.18994140625,-0.010649910479519081,-1.0,-0.0016270690189177373,0.0016270690189177373,0.8655658912228441,0.8523858670898162
2022-08-08,4140.06005859375,-0.010649910479519081,-1.0,-0.0012383171221213018,0.0012383171221213018,0.8666377362862695,0.8513303430759447
2022-08-09,4122.47021484375,-0.010649910479519081,-1.0,-0.004257744235927063,0.004257744235927063,0.8703276581125793,0.8477055962148433
2022-08-10,4210.240234375,-0.010649910479519081,-1.0,0.021067158460407853,-0.021067158460407853,0.8519923274266459,0.8655643443380759
2022-08-11,4207.27001953125,-0.010649910479519081,-1.0,-0.0007057229222020567,0.0007057229222020567,0.8525935979416511,0.8649534957396358
2022-08-12,4280.14990234375,-0.010649910479519081,-1.0,0.017174046951492272,-0.017174046951492272,0.8379511154600595,0.8798082476863256
2022-08-15,4297.14013671875,-0.010649910479519081,-1.0,0.003961684056234205,-0.003961684056234205,0.8346314178860377,0.8832937699937279
2022-08-16,4305.2001953125,-0.010649910479519081,-1.0,0.0018739228259470053,-0.0018739228259470053,0.8330673830208085,0.8849489943513359
2022-08-17,4274.0400390625,-0.010649910479519081,-1.0,-0.007264114867647109,0.007264114867647109,0.8391188801835618,0.878520623204359
2022-08-18,4283.740234375,-0.010649910479519081,-1.0,0.0022669896063849393,-0.0022669896063849393,0.8372166064036644,0.8805122203261581
2022-08-19,4228.47998046875,-0.010649910479519081,-1.0,-0.012983928713039106,0.012983928713039106,0.848086967138582,0.8690797124264834
2022-08-22,4137.990234375,-21299.92132392703,-1.0,-0.0216323664664948,0.0216323664664948,0.8664330952071819,0.8502794615986778
2022-08-23,4128.72998046875,-21299.92132392703,-1.0,-0.0022403704344373665,0.0022403704344373665,0.8683742262971021,0.8483745206319029
2022-08-24,4140.77001953125,-21299.92132392703,-1.0,0.0029119166987232603,-0.0029119166987232603,0.8658455928868067,0.8508449165653023
2022-08-25,4199.1201171875,-21299.92132392703,-1.0,0.013993241836107728,-0.013993241836107728,0.8537296061128136,0.8627509952478234
2022-08-26,4057.659912109375,-21299.92132392703,-1.0,-0.03426857631703939,0.03426857631703939,0.8829857042740065,0.8331857469245717
2022-08-29,4030.610107421875,-21299.92132392703,-1.0,-0.006688675197326077,0.006688675197326077,0.8888917088537776,0.8276128380843517
2022-08-30,3986.159912109375,-21299.92132392703,-1.0,-0.011089416492115589,0.011089416492115589,0.8987489992296455,0.8184350946286125
2022-08-31,3955.0,-21299.92132392703,-1.0,-0.007847738208154098,0.007847738208154098,0.9058021460904402,0.8120122302656013
2022-09-01,3966.85009765625,-21299.92132392703,-1.0,0.002991752267195835,-0.002991752267195835,0.9030922104662432,0.8144415696964892
2022-09-02,3924.260009765625,-21299.92132392703,-1.0,-0.010794552570724036,0.010794552570724036,0.9128406868083324,0.8056500373566174
2022-09-06,3908.18994140625,-21299.92132392703,-1.0,-0.004103464690896175,0.004103464690896175,0.9165864963350638,0.8023440808751053
2022-09-07,3979.8701171875,-21299.92132392703,-1.0,0.018174848666170362,-0.018174848666170362,0.8999276754747187,0.8169265631232079
2022-09-08,4006.179931640625,-21299.92132392703,-1.0,0.006588966880441305,-0.006588966880441305,0.8939980818262233,0.8223092651913795
2022-09-09,4067.360107421875,-21299.92132392703,-1.0,0.015156014981211996,-0.015156014981211996,0.8804486335048903,0.8347721967338094
2022-09-12,4110.41015625,-21299.92132392703,-1.0,0.010528651483996398,-0.010528651483996398,0.8711786966931565,0.8435612222617498
2022-09-13,3932.68994140625,-21299.92132392703,-1.0,-0.044199163031974464,0.044199163031974464,0.9096840659382803,0.8062765222715511
2022-09-14,3946.010009765625,-21299.92132392703,-1.0,0.003381289078845384,-0.003381289078845384,0.9066081611409236,0.8090027762708374
2022-09-15,3901.35009765625,-21299.92132392703,-1.0,-0.011382272168150465,0.011382272168150465,0.9169274219808959,0.7997944864865334
2022-09-16,3873.330078125,-21299.92132392703,-1.0,-0.007208049775663028,0.007208049775663028,0.9235366804792046,0.7940295280176376
2022-09-19,3899.889892578125,-21299.92132392703,-1.0,0.00683369772470499,-0.00683369772470499,0.9172255099671323,0.7994556857966003
2022-09-20,3855.929931640625,2.385251081574692,1.0,-0.011336114736598901,0.011336114736598901,0.9276232835874552,0.7903929644155837
2022-09-21,3789.929931640625,2.385251081574692,1.0,-0.017264674098507626,-0.017264674098507626,0.9116081699101303,0.7767470874751953
2022-09-22,3757.989990234375,2.385251081574692,1.0,-0.008463293830454077,-0.008463293830454077,0.9038929621099383,0.7701732486419433
2022-09-23,3693.22998046875,2.385251081574692,1.0,-0.017382828767329883,-0.017382828767329883,0.8881807455255867,0.7567854589396221
2022-09-26,3655.0400390625,2.385251081574692,1.0,-0.010394360890281007,-0.010394360890281007,0.8789486743207949,0.7489191577628868
2022-09-27,3647.2900390625,2.385251081574692,1.0,-0.0021226109548244665,-0.0021226109548244665,0.8770830082359532,0.7473294937543413
2022-09-28,3719.0400390625,2.385251081574692,1.0,0.0194811441811531,0.0194811441811531,0.8941695887782373,0.7618883273729978
2022-09-29,3640.469970703125,2.385251081574692,1.0,-0.021352794823098264,-0.021352794823098264,0.8750765690120014,0.7456198822404887
2022-09-30,3585.6201171875,2.385251081574692,1.0,-0.015181351546209143,-0.015181351546209143,0.8617917239879797,0.7343003646883528
2022-10-03,3678.429931640625,2.385251081574692,1.0,0.02555457753092938,0.02555457753092938,0.8838144474141437,0.753065100288771
2022-10-04,3790.929931640625,2.385251081574692,1.0,0.030125341416800566,0.030125341416800566,0.9104396593915958,0.7757514435440475
2022-10-05,3783.280029296875,2.385251081574692,1.0,-0.0020199875589383964,-0.0020199875589383964,0.9086005826064606,0.77418443527926
2022-10-06,3744.52001953125,2.385251081574692,1.0,-0.010297922911394863,-0.010297922911394863,0.8992438838495308,0.7662119436455523
2022-10-07,3639.659912109375,2.385251081574692,1.0,-0.02840319653147816,-0.02840319653147816,0.8737024830868229,0.7444490752254218
2022-10-10,3612.389892578125,2.385251081574692,1.0,-0.007520673133653233,-0.007520673133653233,0.8671316522954656,0.738850317066001
2022-10-11,3588.840087890625,2.385251081574692,1.0,-0.006540518412323948,-0.006540518412323948,0.8614601617577182,0.7340178529632795
2022-10-12,3577.030029296875,2.385251081574692,1.0,-0.0032961996501654767,-0.0032961996501654767,0.8586206170739009,0.7315983835731267
2022-10-13,3669.909912109375,2.385251081574692,1.0,0.025634259307631524,0.025634259307631524,0.8806307206188518,0.7503523662466842
2022-10-14,3583.070068359375,2.385251081574692,1.0,-0.02394712074452876,-0.02394712074452876,0.8595421504208508,0.732383587531232
2022-10-17,3677.949951171875,2.385251081574692,1.0,0.02613552455756185,0.02613552455756185,0.8820067354014345,0.7515248167687097
2022-10-18,3719.97998046875,-0.0003714207079965359,-1.0,0.01136276820708737,0.01136276820708737,0.8920287734928908,0.7600642190635264
2022-10-19,3695.159912109375,-0.0003714207079965359,-1.0,-0.006694455239685482,0.006694455239685482,0.8980004201895505,0.7549760031697191
2022-10-20,3665.780029296875,-0.0003714207079965359,-1.0,-0.007982686738765565,0.007982686738765565,0.9051688762352036,0.74894926624113
2022-10-21,3752.75,-0.0003714207079965359,-1.0,0.023447759860447448,-0.023447759860447448,0.8839446937920895,0.7665104487836103
2022-10-24,3797.340087890625,-0.0003714207079965359,-1.0,0.011811940205111782,-0.011811940205111782,0.8735035919243915,0.7755644243712357
2022-10-25,3859.110107421875,-0.0003714207079965359,-1.0,0.01613577001587352,-0.01613577001587352,0.8594089388570602,0.7880787535553834
2022-10-26,3830.60009765625,-0.0003714207079965359,-1.0,-0.007415140398988385,0.007415140398988385,0.8657815767988308,0.7822350389523104
2022-10-27,3807.300048828125,-0.0003714207079965359,-1.0,-0.006101185053184466,0.006101185053184466,0.8710638704145184,0.7774624782245774
2022-10-28,3901.06005859375,-0.0003714207079965359,-1.0,0.024328036770855377,-0.024328036770855377,0.8498725965453103,0.7963766139827853
2022-10-31,3871.97998046875,-0.0003714207079965359,-1.0,-0.007482327030336577,0.007482327030336577,0.8562316212467836,0.790417863717654
2022-11-01,3856.10009765625,-0.0003714207079965359,-1.0,-0.00410966372035837,0.00410966372035837,0.8597504452768452,0.7871695120992104
2022-11-02,3759.68994140625,-0.0003714207079965359,-1.0,-0.025319843737483083,0.025319843737483083,0.8815191922044864,0.7672385030579476
2022-11-03,3719.889892578125,-0.0003714207079965359,-1.0,-0.010642422531956797,0.010642422531956797,0.8909006919179557,0.7590732267256189
