Date,Close,Pred_Close,pred_ret,signal
2024-08-12,108.97943115234375,107.79636,0.02946530928731172,0
2024-08-13,116.09677124023438,110.57748,0.01466373362590933,0
2024-08-14,118.03605651855469,115.128426,-0.008340849032623698,0
2024-08-15,122.81427764892578,118.583015,0.004633829182982443,0
2024-08-16,124.53363037109375,121.60939,-0.009810645905364387,0
2024-08-19,129.9516143798828,123.62359,-0.007307598809817292,0
2024-08-20,127.20263671875,126.488945,-0.02664583575265405,-1
2024-08-21,128.45217895507812,127.27703,0.0005848481446080972,0
2024-08-22,123.69395446777344,127.35373,-0.008551429146370465,0
2024-08-23,129.32183837890625,125.30808,0.013049369467878926,0
2024-08-26,126.41293334960938,125.6421,-0.02845413390258395,-1
2024-08-27,128.25225830078125,125.83406,-0.004579220379793926,0
2024-08-28,125.5632553100586,126.566925,-0.013140768624912851,0
2024-08-29,117.54623413085938,126.15521,0.004714413391269698,0
2024-08-30,119.32557678222656,122.140465,0.039084456306281164,1
2024-09-03,107.95980072021484,119.13803,-0.0015717148110623864,0
2024-09-04,106.17046356201172,113.3658,0.050074177554203535,1
2024-09-05,107.17009735107422,108.47143,0.021672358566323956,0
2024-09-06,102.79173278808594,107.34143,0.0015987044634943022,0
2024-09-09,106.43037414550781,106.57986,0.03685241975910847,1
2024-09-10,108.05976104736328,107.91441,0.013943757301949342,0
2024-09-11,116.86648559570312,110.11157,0.018987745284411623,0
2024-09-12,119.10585021972656,115.261475,-0.013733714829764137,0
2024-09-13,119.06585693359375,119.58184,0.003996363692732549,0
2024-09-16,116.74652099609375,120.89661,0.015375940331406749,0
2024-09-17,115.5568618774414,119.18351,0.02087418802525127,0
2024-09-18,113.33749389648438,116.590675,0.008946361641933073,0
2024-09-19,117.83621215820312,114.10147,0.006740726519672479,0
2024-09-20,115.96675109863281,115.080284,-0.023387785376627352,-1
2024-09-23,116.22667694091797,116.281075,0.0027104615962348405,0
2024-09-24,120.83535766601562,116.90829,0.005864489335510822,0
2024-09-25,123.47459411621094,119.01714,-0.01504703963826037,0
2024-09-26,124.00444030761719,121.837204,-0.013260947715103909,0
2024-09-27,121.36520385742188,123.65044,-0.0028547679854997476,0
2024-09-30,121.40518951416016,122.98204,0.013322076645221963,0
2024-10-01,116.96646118164062,121.62638,0.0018219271114782226,0
2024-10-02,118.81592559814453,118.84693,0.016077004099138037,0
2024-10-03,122.81478118896484,117.6618,-0.009713588666756435,0
2024-10-04,124.88418579101562,119.6407,-0.025844445304477152,-1
2024-10-07,127.68338775634766,122.810684,-0.016603395968677034,0
2024-10-08,132.85189819335938,125.909584,-0.013892204319659564,0
2024-10-09,132.61196899414062,129.51665,-0.025105029734975217,-1
2024-10-10,134.7713623046875,131.60019,-0.007629626441946238,0
2024-10-11,134.76136779785156,132.99971,-0.013145613366097639,0
2024-10-14,138.0304412841797,133.6437,-0.008293627029205292,0
2024-10-15,131.56228637695312,134.98804,-0.02204154494109693,-1
2024-10-16,135.68109130859375,133.8622,0.01748154096709536,0
2024-10-17,136.8907470703125,133.63661,-0.015068270386086543,0
2024-10-18,137.96043395996094,134.44353,-0.017877175053883105,0
2024-10-21,143.66880798339844,135.76808,-0.015891166996170384,0
2024-10-22,143.54885864257812,138.72913,-0.03438242494088724,-1
2024-10-23,139.51998901367188,141.20564,-0.01632347316823451,0
2024-10-24,140.3697509765625,141.37419,0.013289868237633786,0
2024-10-25,141.49942016601562,140.86794,0.003549085188480132,0
2024-10-28,140.479736328125,140.7074,-0.005597356541453501,0
2024-10-29,141.20950317382812,140.49219,8.863322355558259e-05,0
2024-10-30,139.300048828125,140.57742,-0.004476186544944591,0
2024-10-31,132.72195434570312,140.16595,0.006216119585048714,0
2024-11-01,135.36119079589844,137.50095,0.03600754466567625,1
2024-11-04,136.01100158691406,135.59988,0.001763380152769165,0
2024-11-05,139.86988830566406,135.00783,-0.007375681499440687,0
2024-11-06,145.56825256347656,136.50304,-0.024071312613640542,-1
2024-11-07,148.8373260498047,140.0851,-0.03766723993945049,-1
2024-11-08,147.58767700195312,144.05505,-0.03213086707340415,-1
2024-11-11,145.21835327148438,146.44218,-0.007761437655094866,0
2024-11-12,148.24746704101562,146.89536,0.011548140543846137,0
2024-11-13,146.2280731201172,147.37766,-0.005867297627945974,0
2024-11-14,146.71791076660156,147.29193,0.007275333727147385,0
2024-11-15,141.9392852783203,147.18811,0.003204786535632515,0
2024-11-18,140.10980224609375,145.8051,0.027235688846848353,0
2024-11-19,146.9678497314453,143.7013,0.025633407810472308,0
2024-11-20,145.84817504882812,143.96364,-0.020441283119204998,-1
2024-11-21,146.62796020507812,144.85435,-0.006814073539809251,0
2024-11-22,141.9093017578125,145.88528,-0.005065035210278258,0
2024-11-25,135.9810028076172,145.28401,0.02378075320789904,0
2024-11-26,136.88075256347656,142.3352,0.04672860281445043,1
2024-11-27,135.3011932373047,139.45293,0.018791349580524953,0
2024-11-29,138.2103729248047,137.05275,0.012945609381377156,0
2024-12-02,138.5902557373047,136.6505,-0.011286240354259968,0
2024-12-03,140.2198028564453,137.32759,-0.00911077613793594,0
2024-12-04,145.098388671875,138.62112,-0.011401232609803965,0
2024-12-05,145.02841186523438,141.17168,-0.027062409666124315,-1
2024-12-06,142.40899658203125,143.27249,-0.012107423556343666,0
2024-12-09,138.77975463867188,143.71744,0.009187910830870009,0
2024-12-10,135.04058837890625,142.26923,0.025143951613346573,0
2024-12-11,139.27964782714844,139.28822,0.0314545051875589,1
2024-12-12,137.31008911132812,138.02315,-0.009021420313325257,0
2024-12-13,134.22076416015625,137.3668,0.00041305718547256654,0
2024-12-16,131.9712371826172,136.09192,0.013940874177437492,0
2024-12-17,130.36160278320312,134.12952,0.016354165233434623,0
2024-12-18,128.88192749023438,131.96182,0.01227523820203203,0
2024-12-19,130.65151977539062,129.96169,0.008377882853369824,0
2024-12-20,134.670654296875,129.46858,-0.009054143603564336,0
2024-12-23,139.6395721435547,131.29884,-0.025037458462575983,-1
2024-12-24,140.18946838378906,135.01244,-0.03313628192524023,-1
2024-12-26,139.89952087402344,138.01614,-0.015502766434716375,0
2024-12-27,136.9801483154297,139.45282,-0.0031930134357424454,0
2024-12-30,137.46005249023438,138.84831,0.013638210247795202,0
2024-12-31,134.26075744628906,137.83592,0.0027343926047406794,0
2025-01-02,138.27987670898438,135.99922,0.012948417605674702,0
2025-01-03,144.43853759765625,135.88693,-0.01730508005133349,0
2025-01-06,149.39744567871094,138.66739,-0.039955740189758546,-1
2025-01-07,140.10946655273438,143.05595,-0.04244712264262233,-1
2025-01-08,140.07948303222656,143.71266,0.025717000279017674,0
2025-01-10,135.8804168701172,142.64165,0.018290789280334334,0
2025-01-13,133.20098876953125,139.9275,0.029784193456775524,0
2025-01-14,131.73129272460938,136.50046,0.02477060436728045,0
2025-01-15,136.21034240722656,133.43839,0.012958897235792022,0
2025-01-16,133.54090881347656,133.28192,-0.021499255994473197,-1
2025-01-17,137.6800079345703,133.47757,-0.00047430584351426463,0
2025-01-21,140.79933166503906,135.04222,-0.019158822728191086,0
2025-01-22,147.03799438476562,137.5595,-0.023010319780437122,-1
2025-01-23,147.1879425048828,141.44601,-0.03803085048777111,-1
2025-01-24,142.58892822265625,144.48056,-0.018394048833576315,0
2025-01-27,118.39421081542969,144.89441,0.01616872351709652,0
2025-01-28,128.9619140625,136.38675,0.1519714378619226,1
2025-01-29,123.67305755615234,129.729,0.005948189039581393,0
2025-01-30,124.62284851074219,124.826225,0.009324324532736586,0
2025-01-31,120.04385375976562,123.227516,-0.011196440725759106,0
2025-02-03,116.63459777832031,121.88434,0.015331768861934764,0
2025-02-04,118.62416076660156,119.5748,0.025208650449091513,0
2025-02-05,124.80281829833984,118.67594,0.00043651057549291865,0
2025-02-06,128.65196228027344,121.47962,-0.02662757505354363,-1
2025-02-07,129.81170654296875,125.90555,-0.021347627629550954,-1
2025-02-10,133.54090881347656,129.03503,-0.005983068738289524,0
2025-02-11,132.77108764648438,131.53304,-0.015035643781343064,0
2025-02-12,131.11143493652344,132.44983,-0.0024196423379256814,0
2025-02-13,135.26052856445312,131.75768,0.004928938766385038,0
2025-02-14,138.81976318359375,132.30571,-0.02184538798529043,-1
2025-02-18,139.36964416503906,134.5484,-0.030769122542288748,-1
2025-02-19,139.19967651367188,136.78267,-0.018561969596426607,0
2025-02-20,140.07948303222656,138.09918,-0.007905868837687543,0
2025-02-21,134.4007110595703,138.91783,-0.008292803386923384,0
2025-02-24,130.2516326904297,137.42148,0.022475827606114156,0
2025-02-25,126.6024169921875,134.02489,0.028968960439053996,0
2025-02-26,131.2514190673828,129.70549,0.02451037818897782,0
2025-02-27,120.12383270263672,128.47615,-0.02114467465881426,-1
2025-02-28,124.89279174804688,124.894745,0.03971661628729762,1
2025-03-03,114.03515625,123.500725,-0.011146095271652666,0
2025-03-04,115.96473693847656,119.32945,0.046426877804610696,1
2025-03-05,117.27445220947266,116.51379,0.004734623575550355,0
2025-03-06,110.5459213256836,116.42178,-0.007270711959361924,0
2025-03-07,112.66545867919922,114.54837,0.0362062117502532,1
2025-03-10,106.95669555664062,113.60348,0.008325699906827843,0
2025-03-11,108.73631286621094,111.087006,0.038616657303202476,1
2025-03-12,115.7254409790039,109.97799,0.01141915058398351,0
2025-03-13,115.56546020507812,113.36638,-0.02038499205418646,-1
2025-03-14,121.65469360351562,116.58524,0.008824289006506465,0
2025-03-17,119.51496124267578,120.34909,-0.010732039912893425,0
2025-03-18,115.41547393798828,121.362366,0.015457516454607753,0
2025-03-19,117.50521087646484,118.796715,0.02929625230792947,0
2025-03-20,118.51508331298828,116.97285,-0.004530555603710591,0
2025-03-21,117.68518829345703,117.04316,-0.012419717279679702,0
2025-03-24,121.39472961425781,117.5282,-0.001333983091211653,0
2025-03-25,120.67481994628906,119.50013,-0.015606937142749404,0
2025-03-26,113.74568939208984,120.78696,0.0009292480475232802,0
2025-03-27,111.41598510742188,118.043274,0.037782394714557604,1
2025-03-28,109.65620422363281,113.91412,0.022421723645182433,0
2025-03-31,108.36636352539062,110.773735,0.010191222928661788,0
2025-04-01,110.13613891601562,109.3414,0.008997594727493974,0
2025-04-02,110.4061050415039,110.28907,0.0013885652328480848,0
2025-04-03,101.78719329833984,111.81256,0.012738933169715826,0
2025-04-04,94.29813385009766,108.63557,0.06728128747015598,1
2025-04-07,97.6277084350586,101.79368,0.07948772820371129,1
2025-04-08,96.28788757324219,99.28538,0.016979493772359563,0
2025-04-09,114.31561279296875,99.853195,0.03702758163092444,1
2025-04-10,107.55646514892578,109.63205,-0.04097045992225087,-1
2025-04-11,110.9160385131836,114.05286,0.0603998215020513,1
2025-04-14,110.6960678100586,114.5099,0.03240166606284625,1
2025-04-15,112.18588256835938,113.08996,0.021625794196836412,0
2025-04-16,104.47685241699219,112.40125,0.001919761856768587,0
2025-04-17,101.47722625732422,108.89821,0.04231900271578992,1
2025-04-21,96.89781188964844,104.760445,0.03235423853095406,1
2025-04-22,98.87755584716797,100.959526,0.04191750147040413,1
2025-04-23,102.69707489013672,100.72777,0.01871215445523133,0
2025-04-24,106.4166030883789,104.09393,0.01360173322196725,0
2025-04-25,110.99604034423828,108.54822,0.02003084690918286,0
2025-04-28,108.71631622314453,112.700714,0.015357969183432515,0
2025-04-29,109.00627899169922,113.05879,0.039943184629252684,1
2025-04-30,108.90629577636719,111.582016,0.02362925350114795,0
2025-05-01,111.59595489501953,110.21587,0.012024813924290237,0
2025-05-02,114.485595703125,110.97817,-0.005535886971482053,0
2025-05-05,113.80567932128906,113.56474,-0.00804339319263093,0
2025-05-06,113.52571868896484,115.079414,0.011192192287616769,0
2025-05-07,117.04527282714844,115.08914,0.013771532783877036,0
2025-05-08,117.35523986816406,116.104294,-0.008039444747981241,0
2025-05-09,116.63532257080078,117.22108,-0.0011432203877964782,0
2025-05-12,122.98452758789062,117.40113,0.006565833476422924,0
2025-05-13,129.9136505126953,119.88985,-0.02516317171622427,-1
2025-05-14,135.32296752929688,125.085144,-0.03716704480761793,-1
2025-05-15,134.8130340576172,130.84065,-0.03312309170655868,-1
2025-05-16,135.38296508789062,133.85413,-0.00711287367544049,0
2025-05-19,135.55294799804688,134.79579,-0.004337129575592243,0
2025-05-20,134.3630828857422,134.77322,-0.005752173837672529,0
2025-05-21,131.78341674804688,134.0767,-0.0021313663468746492,0
2025-05-22,132.81329345703125,132.51831,0.005576527130368371,0
2025-05-23,131.2734832763672,131.64774,-0.008775912643904241,0
2025-05-27,135.48294067382812,130.92715,-0.002638223095081923,0
2025-05-28,134.7930450439453,132.13826,-0.024687099124789814,-1
2025-05-29,139.17250061035156,133.42514,-0.01014818429719406,0
2025-05-30,135.11300659179688,135.7256,-0.024767101251654322,-1
2025-06-02,137.3627166748047,136.13385,0.007555479162295198,0
2025-06-03,141.2022247314453,136.38107,-0.007146361840540588,0
2025-06-04,141.9021453857422,137.8625,-0.02365204716879899,-1
2025-06-05,139.97239685058594,139.57849,-0.016375046117084003,0
2025-06-06,141.70216369628906,140.16267,0.0013593901647085962,0
2025-06-09,142.612060546875,140.66739,-0.007302462808481001,0
2025-06-10,143.94189453125,141.3274,-0.0090081299142841,0
2025-06-11,142.8219451904297,142.29448,-0.011445001238156944,0
2025-06-12,144.9918212890625,142.76547,-0.00039540687003678107,0
2025-06-13,141.9619903564453,143.5627,-0.009856576130287521,0
2025-06-16,144.6818389892578,143.38034,0.009991056170495336,0
2025-06-17,144.1118621826172,143.67815,-0.00693723990491748,0
2025-06-18,145.47178649902344,143.96219,-0.0010385922411050223,0
2025-06-20,143.84188842773438,144.5672,-0.006218297126627094,0
2025-06-23,144.161865234375,144.66171,0.005699481755357214,0
2025-06-24,147.8916473388672,144.61089,0.003114696005161841,0
2025-06-25,154.30130004882812,145.61337,-0.015405025078343708,0
2025-06-26,155.01126098632812,148.50465,-0.03756705948899804,-1
2025-06-27,157.74110412597656,151.43832,-0.023049531943578474,-1
2025-06-30,157.98109436035156,154.22823,-0.0222698987523459,-1
2025-07-01,153.29136657714844,156.3719,-0.010185977638949108,0
2025-07-02,157.2411346435547,156.8495,0.023211587617606548,0
2025-07-03,159.3310089111328,157.41794,0.0011244105384254468,0
2025-07-07,158.2310791015625,158.42654,-0.005676639643850837,0
2025-07-08,159.99098205566406,159.24402,0.006401646622626094,0
2025-07-09,162.87081909179688,160.17328,0.0011394189259133543,0
2025-07-10,164.09075927734375,161.52493,-0.008263519751258724,0
2025-07-11,164.91070556640625,163.02763,-0.0064788877511053715,0
2025-07-14,164.06076049804688,164.4622,-0.002719663258814085,0
2025-07-15,170.69036865234375,165.4997,0.008770740314768962,0
2025-07-16,171.36033630371094,167.18532,-0.0205345543914001,-1
2025-07-17,172.99024963378906,169.00288,-0.013757281547346453,0
2025-07-18,172.40028381347656,170.78152,-0.012767915996778362,0
2025-07-21,171.37034606933594,172.2257,-0.0010127075233937475,0
2025-07-22,167.0205841064453,173.2111,0.010741410749085984,0
2025-07-23,170.77037048339844,173.39102,0.03814163180036728,1
2025-07-24,173.73020935058594,173.5542,0.01630159100475919,0
2025-07-25,173.49021911621094,174.09674,0.0021097733862200994,0
2025-07-28,176.7400360107422,174.75203,0.007273091873203308,0
2025-07-29,175.50009155273438,175.66524,-0.006081240041837771,0
2025-07-30,179.25990295410156,176.50075,0.005701741344271662,0
2025-07-31,177.85997009277344,177.47708,-0.009945456992297482,0
2025-08-01,173.710205078125,178.33951,0.0026961545288524224,0
2025-08-04,179.98985290527344,178.69754,0.02871066327297872,0
2025-08-05,178.24993896484375,179.19319,-0.004426146052646638,0
2025-08-06,179.40988159179688,179.699,0.008129406217609839,0
2025-08-07,180.7598114013672,180.18195,0.00430335387401357,0
2025-08-08,182.689697265625,180.713,-0.00025898436428328737,0
2025-08-11,182.0497283935547,181.34071,-0.007384016640451585,0
2025-08-12,183.14967346191406,181.9301,-0.000657122135284852,0
2025-08-13,181.5797576904297,182.47507,-0.0036833607753194914,0
2025-08-14,182.00973510742188,182.88148,0.007168900936310059,0
2025-08-15,180.4398193359375,183.17093,0.006379844720783287,0
2025-08-18,181.99972534179688,183.31514,0.01593506602451827,0
2025-08-19,175.63009643554688,183.42603,0.007836825281738874,0
2025-08-20,175.39010620117188,183.22218,0.04322770952174674,1
2025-08-21,174.97012329101562,182.72243,0.04180578554745864,1
2025-08-22,177.97996520996094,182.12134,0.04087106109947272,1
2025-08-25,179.79986572265625,181.71933,0.021010031211165545,0
2025-08-26,181.75975036621094,181.63478,0.010205319974839104,0
2025-08-27,181.5897674560547,181.84193,0.00045215641925696074,0
2025-08-28,180.1598358154297,182.16896,0.0031895691224701943,0
2025-08-29,174.170166015625,182.41661,0.012526515092163898,0
2025-09-02,170.77037048339844,182.22388,0.04624047345041569,1
2025-09-03,170.61038208007812,181.48067,0.06271753466682667,1
2025-09-04,171.65032958984375,180.45856,0.057723187350965315,1
2025-09-05,167.01058959960938,179.49564,0.04570516360341768,1
2025-09-08,168.30050659179688,178.28545,0.06750983033119705,1
2025-09-09,170.7503662109375,177.08682,0.05220611687925248,1
2025-09-10,177.32000732421875,176.31088,0.03256517968782953,1
2025-09-11,177.1699981689453,176.48506,-0.0047086941361574085,0
2025-09-12,177.82000732421875,177.11241,-0.0003250362393014287,0
2025-09-15,177.75,177.86102,0.00023065809982347104,0
2025-09-16,174.8800048828125,178.5549,0.004528276360319972,0
2025-09-17,170.2899932861328,178.91373,0.02306565537055612,0
2025-09-18,176.24000549316406,178.66148,0.049160202058668695,1
2025-09-19,176.6699981689453,178.56042,0.013166246250562227,0
2025-09-22,183.61000061035156,178.71428,0.011571183715666752,0
2025-09-23,178.42999267578125,179.45988,-0.022602886297049006,-1
2025-09-24,176.97000122070312,180.12674,0.00950931399327563,0
2025-09-25,177.69000244140625,180.46288,0.019737097369128532,0
2025-09-26,178.19000244140625,180.64568,0.01663387459712641,0
2025-09-29,181.85000610351562,180.79568,0.014623055936618523,0
2025-09-30,186.5800018310547,181.15854,-0.0038024045199241937,0
2025-10-01,187.24000549316406,181.9068,-0.025046642023725297,-1
2025-10-02,188.88999938964844,182.82152,-0.023597988780177853,-1
2025-10-03,187.6199951171875,183.75395,-0.02719067912476639,-1
2025-10-06,185.5399932861328,184.55176,-0.016353466498978845,0
2025-10-07,185.0399932861328,185.09268,-0.0024108624423488075,0
2025-10-08,189.11000061035156,185.4094,0.0019963253232659186,0
2025-10-09,192.57000732421875,185.73915,-0.017824808833459892,0
2025-10-10,183.16000366210938,186.23409,-0.032901916187516776,-1
2025-10-13,188.32000732421875,186.51442,0.018314128775313087,0
2025-10-14,180.02999877929688,186.62308,-0.00901088501297224,0
2025-10-15,179.8300018310547,186.5224,0.036062884891789986,1
2025-10-16,181.80999755859375,186.11232,0.034934760892325625,1
2025-10-17,183.22000122070312,185.69379,0.02136180141165412,0
2025-10-20,182.63999938964844,185.41872,0.01200041040995524,0
2025-10-21,181.16000366210938,185.23793,0.014224326088945274,0
2025-10-22,180.27999877929688,185.03587,0.021394732129756643,0
2025-10-23,182.16000366210938,184.77014,0.024906494634285892,0
2025-10-24,186.25999450683594,184.56885,0.013223780993158173,0
2025-10-27,191.49000549316406,184.63991,-0.008697985169662486,0
2025-10-28,201.02999877929688,185.09879,-0.03337625938394782,-1
2025-10-29,207.0399932861328,186.03181,-0.07460669698639104,-1
2025-10-30,202.88999938964844,187.2737,-0.09547090913687091,-1
2025-10-31,202.49000549316406,188.42583,-0.07129071125631449,-1
2025-11-03,206.8800048828125,189.30011,-0.0651385020103034,-1
2025-11-04,198.69000244140625,190.00288,-0.08157927577988873,-1
2025-11-05,195.2100067138672,190.54669,-0.040985004010337486,-1
2025-11-06,188.0800018310547,190.79443,-0.022619604365822284,-1
2025-11-07,188.14999389648438,190.77553,0.014331806129330892,0
2025-11-10,199.0500030517578,190.4942,0.01245924974603827,0
2025-11-11,193.16000366210938,190.2756,-0.04408137990045336,-1
2025-11-12,193.8000030517578,190.26418,-0.014991862663949428,0
2025-11-13,186.86000061035156,190.19641,-0.018594385253868688,0
2025-11-14,190.1699981689453,190.04419,0.017040505364298075,0
2025-11-17,186.60000610351562,189.76004,-0.002155744279799512,0
2025-11-18,181.36000061035156,189.47406,0.01540221790498632,0
2025-11-19,186.52000427246094,189.00426,0.042149628176393825,1
2025-11-20,180.63999938964844,188.48164,0.010517045675333521,0
2025-11-21,178.8800048828125,187.96527,0.04055176943753404,1
2025-11-24,182.5500030517578,187.26202,0.04685833415791754,1
2025-11-25,177.82000732421875,186.62434,0.02231904000109666,0
2025-11-26,180.25999450683594,185.98575,0.045921384717459275,1
2025-11-28,177.0,185.36632,0.028327545754994764,0
